anime_id,name,genre,type,episodes,rating,members
503,Eien no Aselia,"Adventure, Drama, Fantasy",OVA,2,5.67,3132
25975,I Love Sky,"Comedy, Kids",Special,1,5.67,121
33544,InaDan Movie x Mameshiba Collab CM,"Comedy, Kids, Sports",Special,2,5.67,199
13375,Kyoto Animation: Sora-hen,Slice of Life,Special,1,5.67,2306
1708,Majuu Sensen: The Apocalypse,"Action, Fantasy",TV,13,5.67,747
22093,Mayonaka wa Junketsu,"Action, Music",Music,1,5.67,162
33449,Moving Colors,Dementia,Movie,1,5.67,109
1937,Nakoruru: Ano Hito kara no Okurimono,"Drama, Fantasy, Historical, Supernatural",OVA,1,5.67,1014
24201,Rakugaki Picasso,Music,Music,1,5.67,310
19287,Reunion (Music),Music,Music,1,5.67,1229
3511,Riki-Oh 2: Horobi no Ko,"Action, Martial Arts, Seinen, Super Power",OVA,1,5.67,725
15653,Stay the Same,"Kids, Music",Music,1,5.67,160
1052,Tokyo Juushouden,"Action, Adventure, Shounen, Supernatural",OVA,3,5.67,1001
18231,Vanquished Queens Specials,Ecchi,Special,4,5.67,2670
26015,Backkom: Jung-gug Gijeogwi,"Comedy, Kids",Special,1,5.66,117
1105,Digital Juice,"Comedy, Psychological",OVA,6,5.66,3880
25293,Futago no Mahoutsukai Lico to Gli,"Magic, Music",ONA,4,5.66,237
10258,Gokicha!!,Comedy,ONA,2,5.66,5615
434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,"Action, Adventure, Fantasy",OVA,1,5.66,3367
7721,Meat or Die,"Adventure, Comedy",ONA,12,5.66,161
11799,Midori no Neko,Mystery,OVA,1,5.66,556
20857,Nebula feat. Hatsune Miku,Music,Music,1,5.66,1006
24197,E no Umakatta Tomodachi,Music,Music,1,5.65,360
29515,Happy ComeCome,"Comedy, Sci-Fi, Slice of Life",Movie,1,5.65,758
30766,Homé-Pato the Movie,Cars,ONA,1,5.65,217
6061,Maryuu Senki,"Fantasy, Horror",OVA,3,5.65,812
1820,Power Dolls,"Action, Adventure, Mecha, Sci-Fi",OVA,2,5.65,921
13857,Souhaku Shisuferia,Music,Music,1,5.65,261
9662,Timing,"Horror, Psychological",ONA,1,5.65,558
4927,Tomoe ga Yuku!,"Adventure, Drama",OVA,2,5.65,317
30862,Yubi wo Nusunda Onna,,Movie,1,5.65,223
7374,100%,Drama,OVA,1,5.64,363
305,Abashiri Ikka,"Action, Comedy, Shounen",OVA,4,5.64,2000
2839,Ariel Visual,"Action, Comedy, Mecha, Sci-Fi",OVA,2,5.64,653
22411,Asa ga Kuru mae ni: Sasurai Version,"Music, Romance",Music,1,5.64,187
2622,Big Wars: Kami Utsu Akaki Kouya ni,"Action, Military, Sci-Fi, Space",OVA,1,5.64,1512
6797,Docchi ni Suru?,Kids,Movie,1,5.64,398
30534,Fen Qing,Music,Music,1,5.64,120
22955,Francesca,"Comedy, Fantasy",TV,24,5.64,6487
10347,Happy Kappy,"Comedy, Fantasy, Shoujo",TV,25,5.64,792
964,Hit wo Nerae!,"Comedy, Ecchi",TV,8,5.64,3772
18133,Ikeike! Momon-chan,Comedy,TV,15,5.64,443
5631,Kaumori,"Drama, Samurai",Movie,1,5.64,663
11189,Pair,Music,Music,1,5.64,675
30826,Suzakinishi the Animation,"Comedy, Slice of Life",TV,12,5.64,3190
15535,Yumekuri,"Seinen, Slice of Life",OVA,1,5.64,4218
5447,A-Girl,"Music, Romance, School, Shoujo",OVA,1,5.63,585
33462,Bernard-jou Iwaku.,"Comedy, School",TV,12,5.63,9367
1741,Hit wo Nerae! Specials,"Comedy, Ecchi",Special,4,5.63,1016
29353,Kimi wa Tomodachi,"Adventure, Fantasy, Music",Music,1,5.63,99
10360,Kinniku Banzuke: Kongou-kun no Daibouken!,"Action, Shounen, Sports",TV,3,5.63,192
33170,Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone,Drama,Special,1,5.63,1038
33909,Marine Dreamin&#039;,Music,Music,1,5.63,126
17697,Neon The Animation,"Comedy, Historical, Mecha, Police, Slice of Life",ONA,6,5.63,413
30324,Obake no Dokurou,"Kids, Supernatural",ONA,1,5.63,655
31498,Pan de Peace!,"Comedy, School, Slice of Life",TV,13,5.63,18420
30394,Teddy,Slice of Life,Movie,1,5.63,105
10355,Twinkle Heart: Gingakei made Todokanai,"Adventure, Comedy, Space",OVA,1,5.63,307
1640,Angel&#039;s Feather,"Drama, Fantasy, Romance, Sci-Fi, Shoujo, Shounen Ai, Supernatural",OVA,2,5.62,14248
1216,Boku wa Konomama Kaeranai,"Drama, Romance, Shounen Ai",OVA,1,5.62,6148
7504,Bologee Story,"Drama, Romance",ONA,1,5.62,336
25439,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe Special,"Comedy, Slice of Life",Special,1,5.62,1665
10838,Double-J,"Comedy, School, Shounen",TV,11,5.62,8467
7450,Kipling Jr.,Comedy,Movie,1,5.62,293
2528,Megami Tengoku,"Adventure, Ecchi, Fantasy",OVA,2,5.62,952
32950,RS Keikaku: Rebirth Storage,Mecha,Special,1,5.62,4648
12993,Sono Mukou no Mukougawa,Music,Music,1,5.62,267
13479,Uchuu Kyoudai: Apo&#039;s Dream,"Comedy, Sci-Fi, Space",OVA,1,5.62,2323
4098,Urarochi Diamond,Adventure,OVA,1,5.62,572
13971,663114,Fantasy,Movie,1,5.61,1701
31519,Anitore! EX,"Comedy, Sports",TV,12,5.62,15005
8701,Apartment!,"Comedy, Slice of Life",ONA,1,5.61,819
3429,Blame! Special,"Mecha, Sci-Fi",Special,1,5.61,4087
2258,Choro Q Dagram,"Comedy, Mecha, Sci-Fi, Shounen",Movie,1,5.61,403
10801,Copihan,"Comedy, School, Sci-Fi",ONA,7,5.61,6167
2482,Good Morning Althea,"Action, Mecha, Sci-Fi",OVA,1,5.61,830
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,"Comedy, Fantasy",OVA,1,5.61,2039
31165,Meiji x Kokosake &amp; anohana Receipt Oubo Campaign,Drama,Special,2,5.60,2732
22467,Minihams no Ai no Uta,"Kids, Music",Music,1,5.61,161
2391,SD Gundam Force,"Adventure, Comedy, Fantasy, Mecha",TV,52,5.61,4825
2538,With You: Mitsumeteitai,"Drama, Fantasy, Mystery, Romance, School",OVA,2,5.61,669
2249,Amon Saga,"Action, Adventure, Fantasy",OVA,1,5.60,2781
29141,Atama wa Tsukaiyou. Card mo Tsukaiyou.,Comedy,Special,1,5.60,177
10105,Bavi Stock,"Action, Adventure, Fantasy, Sci-Fi",OVA,2,5.60,357
22205,Be Blues! Ao ni Nare,"Shounen, Sports",ONA,1,5.60,154
18603,Kennosuke-sama,"Adventure, Comedy",OVA,1,5.63,257
9170,Kimi ga Nozomu Eien: Gundam Parody,"Mecha, Parody, Sci-Fi, Space",Special,1,5.60,4159
22841,Okashina Hotel,Dementia,Special,1,5.60,309
19239,Old City Ward,"Fantasy, Music",Music,1,5.60,278
6525,Peeping Life,"Comedy, Slice of Life",TV,10,5.60,1534
18831,Rinkaku,"Dementia, Horror, Music",Music,1,5.60,606
31568,Wake Up,Music,Music,1,5.60,254
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,"Music, School",Music,1,5.59,385
23061,Heya/Keitai,"Fantasy, Music",Movie,1,5.59,311
2719,MapleStory,"Action, Comedy, Fantasy, Kids, Romance",TV,25,5.59,3327
20581,Nekketsu Tantei Jimusho,"Comedy, Mystery, Parody",ONA,5,5.59,229
5632,Nihonichi Momotarou,Fantasy,Movie,1,5.59,705
2455,Prayers,Sci-Fi,OVA,2,5.59,952
9392,Shounen Jack to Mahoutsukai,"Adventure, Fantasy",Movie,1,5.59,230
17849,Sparrow&#039;s Hotel,Comedy,TV,12,5.59,6654
31807,Sugio: Mori de Koi wo Shite,Comedy,ONA,3,5.59,101
10511,Toyama Kankou Anime Project,"Historical, Slice of Life",Special,6,5.59,580
2364,Virus: Virus Buster Serge,"Action, Adventure, Mecha, Police, Sci-Fi",TV,12,5.59,2250
7511,Worku,"Fantasy, Psychological",ONA,2,5.59,216
15021,Yuki no Taiyou Pilot,"Drama, Shoujo",Special,1,5.58,1051
32886,Anitore! EX: Jigoku no Training,Sports,Special,5,5.58,961
28041,Baguda-jou no Touzoku,"Adventure, Historical, Romance",Movie,1,5.58,185
3597,Fantasia,"Comedy, Drama, Fantasy, Magic, Romance",OVA,1,5.58,877
1252,Fushigi no Umi no Nadia: Original Movie,"Action, Adventure, Drama, Historical, Mystery, Romance, Sci-Fi",Movie,1,5.58,3644
25973,I Love Picnic,"Comedy, Kids",Special,1,5.58,110
2082,Marriage: Kekkon,"Romance, Slice of Life",OVA,2,5.58,670
32588,Meow no Hoshi,Drama,OVA,1,5.58,212
7296,Michi (Music),Music,Music,1,5.58,431
21471,Mirai Koushi Harima SACLA,"Music, Sci-Fi",ONA,1,5.58,577
31747,Oshiri Kajiri Mushi (TV) 4th Season,"Comedy, Kids",TV,10,5.58,252
24315,PoPo Loouise,"Kids, Music",Music,1,5.58,106
24719,Shinrabanshou: Tenchi Shinmei no Shou,"Action, Fantasy, Shounen",ONA,1,5.58,326
25591,Tokyo Juushouden: Fuuma Gogyou Denshou,"Action, Adventure, Shounen, Supernatural",OVA,3,5.58,217
33578,Hungry Zombie Francesca!!,"Fantasy, Music",Music,2,5.57,242
18375,Kaitou Reinya Pilot,Comedy,Special,1,5.57,438
23157,Kaze no Invitation,"Magic, Music",Music,1,5.57,229
30489,Minna Atsumare! Falcom Gakuen SC Special,"Comedy, Parody, School, Seinen",Special,1,5.57,308
32856,Sayonara Space Shuttle,"Music, Space",Music,1,5.57,93
24237,Surprise 4 U.,Sports,ONA,2,5.57,126
24139,Tokyo Babylon: Vision,"Music, Supernatural",Music,1,5.57,499
4827,_Summer Specials,Harem,Special,2,5.57,1977
20951,DPR Special Movie,"Slice of Life, Space",Special,1,5.56,602
32854,Fr/day Night,"Comedy, Music",Music,1,5.57,167
6937,Hermes: Ai wa Kaze no Gotoku,"Drama, Fantasy",Movie,1,5.56,425
7244,Hyakka Zukan,Comedy,Movie,1,5.56,446
19481,Juujika You and I,"Mecha, Music, Sci-Fi",Music,1,5.56,244
27949,Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro,"Fantasy, Magic",ONA,1,5.56,223
8773,Nekko-kun,"Kids, Music",Music,1,5.56,185
2790,Oira Sukeban,"Comedy, Ecchi, School",OVA,1,5.56,955
13519,Organic,Comedy,ONA,1,5.56,183
6491,Scandal,"Music, Slice of Life",ONA,12,5.56,1062
33803,Sengoku Choujuu Giga,"Demons, Historical, Supernatural",TV,26,5.56,3248
9910,Shokichi Monogatari,"Kids, Music",Music,1,5.56,180
2003,Tokyo Vice,"Action, Mecha, Mystery, Sci-Fi",OVA,1,5.56,711
10979,48x61,"Comedy, Sports",ONA,1,5.55,779
29850,AKB48 Stage Fighter,Action,Special,1,5.55,359
19217,And And,Music,Music,1,5.55,470
17048,Choujin Locke Special,"Action, Sci-Fi, Super Power",Special,1,5.55,171
32749,Hizumu Realism,"Dementia, Music",Music,1,5.55,130
7451,Kid&#039;s Castle,Comedy,Movie,1,5.55,337
9850,Koguma no Koro-chan,Kids,Movie,1,5.55,248
10104,Loups=Garous Picture Drama,"Mystery, Sci-Fi",Special,1,5.55,1041
8752,Message Song,Music,Music,1,5.55,168
10941,Mushi no Tameiki,Music,Music,1,5.55,465
30473,"Nemure Omoi Ko, Sora no Shitone ni","Adventure, Drama, Space",Movie,1,5.53,508
3517,New Hal &amp; Bons,"Comedy, Slice of Life",OVA,9,5.55,174
1982,Osu,Slice of Life,Movie,1,5.55,2021
31115,Schick x Evangelion,"Comedy, Parody",Special,2,5.56,2021
3817,Space Travelers The Animation,"Sci-Fi, Space",OVA,1,5.55,358
8682,Television,Horror,ONA,1,5.55,322
32084,"Watashitachi, Luck Logic-bu!","Comedy, School",TV,12,5.55,1417
7482,"Yume kara, Samenai","Romance, School",OVA,1,5.55,366
23079,Glasslip,"Romance, Slice of Life, Supernatural",TV,13,5.54,94108
7255,Hanaori,Comedy,Movie,1,5.54,450
31641,Niedola,Music,Music,1,5.54,131
22473,Pi~hyara Kouta,"Kids, Music",Music,1,5.54,128
31624,Tomato ni Natta Otokonoko,Kids,ONA,1,5.54,190
9967,W: Wish Omake,"Harem, School, Seinen",Special,4,5.54,802
5246,Adesugata Mahou no Sannin Musume,"Comedy, Magic, Shoujo",OVA,1,5.53,542
1627,Choushin Hime Dangaizer 3,"Adventure, Ecchi, Mecha, Sci-Fi",OVA,4,5.53,919
13369,Cornelis,Comedy,Movie,1,5.53,202
5549,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,"Action, Comedy, Ecchi, Parody",OVA,1,5.53,1258
28987,Kamakura,,Movie,1,5.53,164
19755,Oshiri Kajiri Mushi (TV) 2nd Season,"Comedy, Kids",TV,32,5.53,450
16373,Peeping Life: The Perfect Evolution,"Comedy, Slice of Life",OVA,10,5.53,313
1772,Seishoujo Kantai Virgin Fleet,"Fantasy, Military, School, Sci-Fi",OVA,3,5.53,892
33692,Shigeo wa Handsome,"Comedy, Drama",ONA,1,5.53,119
8696,Shiroi Michi,Music,Music,1,5.53,207
7258,Tabi,"Fantasy, Psychological",Movie,1,5.53,558
19977,The Impression of First Gundam,"Action, Mecha, Military, Sci-Fi, Space",Special,1,5.53,585
8731,Akai Boushi,"Music, Slice of Life",Music,1,5.52,389
2941,Elysium,"Action, Mecha, Sci-Fi",Movie,1,5.52,950
2521,Haja Kyosei G Dangaiou,"Action, Mecha, Sci-Fi",TV,13,5.52,1377
11389,Happy Kappy Recap,"Comedy, Fantasy, Shoujo",Special,1,5.52,191
8782,Hiyoko Gumo,"Fantasy, Kids, Music",Music,1,5.52,490
32346,makemagic,"Fantasy, Music",Music,1,5.52,178
19219,Modern No.2,,Movie,1,5.52,374
31107,Summer Train!,Slice of Life,Special,1,5.52,247
29955,Insomniac,Music,Music,1,5.51,108
7782,Kämpfer Picture Drama,Comedy,Special,1,5.51,10213
2737,Kouryuu no Mimi: Mina no Shou,"Action, Drama, Super Power",OVA,2,5.51,311
19207,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,"Comedy, Magic",TV,10,5.51,1936
8710,SOS TV Walpurgis Night Fever Episode 0,"Comedy, Sci-Fi",Special,1,5.51,542
6183,You Shoumei Bijutsukan Line,Fantasy,OVA,1,5.51,483
28809,Macross Fufonfia Specials,"Comedy, Parody",Special,3,5.50,335
31494,Mini-Chara Macross,"Comedy, Mecha, Parody",Special,1,5.50,278
17161,Peeping Life: The Perfect Emotion Special,"Comedy, Slice of Life",Special,1,5.50,231
19279,Pony Metal U-GAIM Promotion Film,"Action, Mecha, Music, Parody, Sci-Fi",Special,1,5.50,298
3772,Saiko Robot Kombock,"Mecha, Sci-Fi",TV,25,5.50,2399
2591,Samurai Spirits: Haten Gouma no Shou,"Adventure, Historical, Samurai, Shounen",Special,1,5.50,1958
1515,Sentou Yousei Shoujo Tasukete! Mave-chan,"Comedy, Parody, Sci-Fi, Shounen, Super Power",OVA,1,5.50,2100
7423,The Tales of Rien Village #1: &quot;Toilet ni Ittokiya&quot;,Fantasy,ONA,1,5.50,365
12295,Tobacco to Hai,Adventure,Movie,1,5.50,319
30251,Venus Project: Climax,"Action, Music",TV,6,5.50,4974
15891,Zekkyou Gakkyuu,"Shoujo, Supernatural",Special,3,5.50,1651
32934,Zonmi-chan: Meat Pie of the Dead,"Comedy, Horror, Supernatural",Special,1,5.50,676
21107,Buddy Spirits,"Action, Mecha",ONA,1,5.49,343
29609,Chinka,Action,Special,1,5.49,132
3320,Harbor Light Monogatari: Fashion Lala yori,Shoujo,OVA,1,5.49,800
30428,Hikenai Guitar wo Hikundaze,Music,Music,1,5.49,217
18425,Ikeike! Momon-chan Specials,Comedy,Special,3,5.49,321
2088,Nora,"Adventure, Sci-Fi, Space",OVA,1,5.49,486
19171,Sanjougattai Transformers Go!,"Mecha, Sci-Fi, Shounen",OVA,10,5.49,256
5873,Tarou-san no Kisha,Action,Movie,1,5.49,662
20547,Top wo Nerae 2! Kagaku Kouza,Sci-Fi,Special,3,5.49,737
12789,Yasashii Lion,"Fantasy, Kids, Music",Movie,1,5.49,186
33103,Zekkyou Gakkyuu: Tensei,"Horror, Shoujo, Supernatural",Special,2,5.49,844
2147,Call Me Tonight,"Comedy, Horror, Romance, Sci-Fi",OVA,1,5.48,3777
6131,Charady no Joke na Mainichi,Comedy,TV,365,5.48,1612
2317,Hen,"Comedy, Ecchi",OVA,2,5.48,2153
17843,Inferno Cop: Fact Files,"Action, Comedy, Police",ONA,12,5.48,3846
8718,Itsumademo Tabibito,"Drama, Music",Music,1,5.48,226
7528,Kujira (1952),Fantasy,Movie,1,5.48,317
23935,Kyutai Panic Adventure Returns!,"Action, Shounen, Super Power",Special,1,5.46,691
7497,Mikan-bune,Historical,Movie,1,5.48,190
13515,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,Comedy,ONA,1,5.48,354
27687,Oshiri Kajiri Mushi (TV) 3rd Season,"Comedy, Kids",TV,10,5.48,335
3605,Princess Army: Wedding★Combat,"Action, Martial Arts, Romance, Shoujo",OVA,2,5.48,603
32764,Sun Set Sun,Music,Music,1,5.48,93
31439,Wagamama High Spec,"Comedy, School",TV,12,5.48,19984
8774,3-tsu no Hanashi,Fantasy,Special,1,5.47,257
33245,Ame-iro Cocoa in Hawaii,"Comedy, Slice of Life",TV,12,5.47,2516
15525,Bokura no Hero,Music,Music,1,5.47,202
3026,Compiler,"Comedy, Drama, Romance, Sci-Fi",OVA,2,5.47,1028
20919,Diabolik Lovers Recap,"Shoujo, Vampire",Special,1,5.47,11802
6939,Eien no Hou,"Fantasy, Sci-Fi",Movie,1,5.47,581
4252,Explorer Woman Ray,"Action, Adventure",OVA,2,5.47,594
32606,Onigiri,"Comedy, Fantasy, Supernatural",TV,13,5.47,15364
12599,Ijime: Ikenie no Kyoushitsu,"Drama, Shoujo",OVA,1,5.46,805
1725,Keitai Shoujo,"Comedy, Drama, Romance, School",ONA,6,5.46,3655
24633,LolitA☆Strawberry in Summer,Music,Music,1,5.46,196
28717,Luigi&#039;s Toy Adventure,Adventure,ONA,1,5.46,455
30840,Many Things SD Gundam,"Comedy, Mecha, Parody",Special,2,5.46,249
32697,Ozmafia!!,"Fantasy, Harem, Historical, Romance, Shoujo",TV,12,5.46,10290
1341,Violence Jack: Harlem Bomber-hen,"Action, Drama, Horror",OVA,1,5.46,4566
1340,Yami no Shihosha Judge,"Horror, Seinen, Supernatural",OVA,1,5.46,1488
16656,Zettai Junpaku♡Mahou Shoujo,"Action, Ecchi, Harem, Magic",OVA,1,5.46,5410
1819,Daimajuu Gekitou: Hagane no Oni,"Horror, Mecha, Sci-Fi",OVA,1,5.45,1112
28057,Dangobei Torimonochou: Hirake - Goma no Maki,"Action, Adventure, Comedy",Movie,1,5.45,129
8772,Happy Weekend,"Kids, Music",Music,1,5.45,166
6843,Kangaroo no Tanjoubi,Adventure,Movie,1,5.45,419
8717,Kumo ga Haretara,Music,Music,1,5.45,297
3596,Lightning Trap: Leina &amp; Laika,"Action, Sci-Fi",OVA,1,5.45,406
25393,Master of Torque 2,"Action, Sci-Fi",ONA,1,5.45,329
30600,Military! Special,"Comedy, Ecchi",Special,1,5.46,2063
27437,Mushiba Tetsudou,"Adventure, Fantasy, Kids",Movie,1,5.45,158
1059,Mutant Turtles: Choujin Densetsu-hen,"Action, Adventure, Comedy, Sci-Fi, Super Power",OVA,2,5.45,1660
10674,Omake,Comedy,Movie,1,5.45,339
4391,Saru Masamune,"Adventure, Military",Movie,1,5.45,659
29956,Swimming,Dementia,Movie,1,5.45,125
27927,Urawa no Usagi-chan,"Comedy, School, Slice of Life",TV,12,5.45,8554
7475,Ano Ko ni 1000%,"Romance, School, Shoujo",OVA,1,5.44,1084
32789,Answer,"Music, Supernatural, Vampire",Music,1,5.44,103
29629,Coffee Break,,Movie,1,5.44,265
7523,Fuku-chan no Sensuikan,"Comedy, Historical, Military",Movie,1,5.44,183
7569,Idol Ace,Comedy,ONA,1,5.44,559
8993,Juliet,"Ecchi, Romance",OVA,1,5.44,284
6318,Kigurumikku V3,"Comedy, Ecchi, Magic, Mecha, Parody",ONA,3,5.44,1181
13085,Kitsutsuki Keikaku,Slice of Life,Movie,1,5.44,194
29946,Orchestra,Music,Music,1,5.44,137
29771,Recorder,"Dementia, Music",Movie,1,5.44,199
29673,Shin Tenchi Souzou,Comedy,Movie,1,5.44,129
18723,Soul Reviver,"Action, Seinen, Supernatural",Special,1,5.44,326
21215,Zettai Shougeki: Platonic Heart Picture Drama,"Action, Ecchi, Martial Arts",Special,4,5.44,481
30739,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,"Comedy, Ecchi",Special,3,5.44,1264
30341,Tarzan,Dementia,Movie,1,5.43,130
2462,Toushinden,"Action, Martial Arts",OVA,2,5.43,2400
15533,Yakimochi Caprice,Slice of Life,Special,2,5.43,328
31309,Balloon,Dementia,ONA,1,5.42,230
12561,Benkei tai Ushiwaka,"Action, Comedy",Movie,1,5.42,410
2983,Digital Devil Story: Megami Tensei,"Adventure, Demons, Drama, Fantasy, Horror, Mystery, Psychological, School, Supernatural",OVA,1,5.42,2660
1075,Netrun-mon the Movie,Comedy,OVA,1,5.42,961
5826,Oira no Yakyuu,Sports,Movie,1,5.42,866
7448,Pacusi,Comedy,TV,18,5.42,215
21607,Picotopia,"Fantasy, Music",ONA,1,5.42,547
1285,Soukihei MD Geist,"Mecha, Military, Sci-Fi",OVA,1,5.42,7802
10954,Toei Robot Girls,"Mecha, Parody, Sci-Fi",ONA,1,5.42,1208
28241,Ahiru Rikusentai,"Action, Historical, Kids, Military",Movie,1,5.41,178
1596,Arcade Gamer Fubuki,"Action, Comedy, Ecchi, Parody, Shounen, Sports, Super Power",OVA,4,5.41,3201
1528,Bishoujo Yuugekitai Battle Skipper,"Comedy, Mecha, Sci-Fi",OVA,3,5.41,883
28305,Broots,"Mecha, Sci-Fi",Special,1,5.41,132
9356,Cool Cool Bye,"Action, Adventure, Fantasy",OVA,1,5.41,374
1705,Genma Taisen: Shinwa Zenya no Shou,"Adventure, Drama, Horror, Sci-Fi, Shounen, Supernatural",TV,13,5.41,798
2897,Nandarou,Comedy,Special,1,5.41,1584
7060,Ring of Gundam,"Mecha, Sci-Fi, Space",Special,1,5.41,2411
32289,Anison Nippon,"Action, Sci-Fi",ONA,1,5.40,209
34324,Chiryokumaru,Action,ONA,1,5.40,817
7530,Hana to Chou,Fantasy,Movie,1,5.40,203
28355,Henna ABC,"Kids, Music",Music,1,5.40,103
2765,Momotarou: Umi no Shinpei,"Action, Military",Movie,1,5.40,700
32344,Nana-iro Megane,Music,Music,1,5.40,90
14743,Nara Shika Monogatari,Comedy,ONA,1,5.40,228
8679,Saboten ga Nikui,"Comedy, Kids, Music",Music,1,5.40,161
31102,Taiko no Tatsujin: 15 Shuunenkinen Short Animation,Game,ONA,1,5.40,461
25377,TOTO Green Challenge,Slice of Life,ONA,1,5.40,115
4176,Wanna-Be&#039;s,"Action, Comedy, Sports",OVA,1,5.40,763
5304,Akiba-chan,"Comedy, Kids, Slice of Life",TV,10,5.39,1383
2054,Carol,"Fantasy, Magic, Shoujo",OVA,1,5.39,537
21875,Chou Akuukan Bouheki Cheese Napolitan,Music,ONA,1,5.39,554
19209,Devour Dinner,"Dementia, Fantasy",Movie,1,5.39,215
21717,Koisuru Niwatori,Music,Music,1,5.39,129
1949,Mahou no Chocolate,"Drama, Romance",OVA,1,5.39,2277
33693,Meitantei Gordon,"Comedy, Mystery",ONA,1,5.43,107
14023,R²: Rise R to the Second Power,Music,Music,1,5.39,240
30075,Yuki no Hi no Tayori,Music,Music,1,5.39,122
3463,A.LI.CE,Sci-Fi,Movie,1,5.38,1034
12865,Ai wa KAT-TUN,Comedy,ONA,5,5.38,1513
32811,Black Ocean,Music,Music,1,5.38,83
5869,Chou no Sainan,Action,Movie,1,5.38,619
16389,Komachi to Dangorou,"Adventure, Comedy, Kids, Sci-Fi",ONA,2,5.38,215
15389,Kremlin,"Comedy, Seinen",ONA,5,5.38,458
30160,Oppai ga Ippai,"Kids, Music",Music,1,5.38,104
7449,Pacusi no Uta,Comedy,Special,1,5.38,225
17163,Peeping Life: The Perfect Evolution Specials,"Comedy, Slice of Life",Special,3,5.38,220
11729,Space Neko Theater,Comedy,ONA,1,5.38,584
25545,Tanu no Magical Holiday,"Kids, Music",Music,1,5.38,100
31426,Urawa no Usagi-chan Special,"Comedy, School, Slice of Life",Special,1,5.38,764
13087,Youkoso Uchuujin,Comedy,Movie,1,5.38,190
5025,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,"Action, Comedy, Ecchi, Parody",OVA,1,5.37,2106
30105,Fukashigi no Kazoekata,Kids,ONA,1,5.37,143
28639,Futon,Dementia,Movie,1,5.37,358
31108,Green Dakara x Bakemono no Ko,Music,ONA,2,5.38,1086
30162,Hone Hone Rock,"Kids, Music",Music,1,5.37,101
1751,Jikuu Bouken Nuumamonjaa,"Action, Comedy, Fantasy",OVA,1,5.37,5348
31512,Love &amp; Gift,Slice of Life,ONA,1,5.37,155
28653,Maze,,Movie,1,5.37,138
22471,Mirakururun Grand Purin!,"Kids, Music",Music,1,5.37,152
8935,Nekketsu Uchuujin,"Comedy, Sci-Fi",ONA,1,5.37,832
3882,Seijuuki Cyguard,"Mecha, Sci-Fi, Supernatural",OVA,1,5.37,1632
13439,Shinpi no Hou,"Adventure, Supernatural",Movie,1,5.37,1100
7243,Suisei,"Comedy, Dementia",Movie,1,5.37,623
30336,Tori,Dementia,Movie,1,5.37,117
28531,Ai Tenchi Muyou! Recaps,"Comedy, Sci-Fi, Shounen",Special,10,5.36,2434
18457,Hanasaka Jijii,"Comedy, Drama",Movie,1,5.36,206
32767,Hane,Music,Music,1,5.36,97
7488,Karo to Piyobupt: Ame no Hi,Fantasy,Movie,1,5.36,392
30947,Kurayami Santa,"Historical, Supernatural",TV,13,5.36,1715
15045,Litchi DE Hikari Club,"Comedy, Drama, Horror, Psychological, Romance",TV,8,5.36,7597
14479,Mahoutsukai Nara Miso wo Kue!,"Fantasy, Magic, School",OVA,1,5.36,4179
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,"Comedy, Magic",TV,12,5.36,3467
29701,Ni-hiki no Sanma (1968),Comedy,Movie,1,5.36,161
15529,Wamono,Music,Music,1,5.36,224
8719,Donna Donna,"Music, Slice of Life",Music,1,5.35,206
6935,Enkinhou no Hako: Hakase no Sagashimono,Slice of Life,Special,1,5.35,729
15545,Oshiri Kajiri Mushi (TV),"Comedy, Kids",TV,20,5.35,870
13441,Shiawasette Naani,Fantasy,OVA,1,5.35,434
25461,Tatamp,Music,Movie,1,5.35,273
